"SideBID","Year","DyadId","ConflictId","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","conflicts","location","splinter.name","death","death.year","start","time","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","latentmean_lag","latentmean_lag2","latentmean_diff","latentmean_diff2","mtnest","Oil","ethfrac","relfrac","polity2","pop","realgdp","rgdppc","area","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","time1","stronger","multieth"
1391,2012,4,"1-191","Algeria","615","Government of Algeria",615,"","","AQIM","","government","",1,"internal",13,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0.72,0.72,1,"Algeria","MUJAO",1,2012,1999,13,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,0,NA,0.718731302324054,0.256971091235812,0.718731302324054,0.438575475555269,0,0.280155826768785,15.6999998092651,NA,0.435273408889771,NA,2,NA,NA,NA,2381740,1,0,1,1,0,1,18,14,NA,0
1391,2013,4,"1-191","Algeria","615","Government of Algeria",615,"","","AQIM","","government","",1,"internal",14,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0.72,0.72,2,"Mali","Signed-in-Blood Battalion",1,2013,1999,14,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,0.806896178270331,0.317997600844981,0.718731302324054,0.718731302324054,0.088164875946277,0,15.6999998092651,NA,0.435273408889771,NA,2,NA,NA,NA,2381740,1,0,1,1,0,1,18,15,NA,0
1391,2014,4,"1-191","Algeria","615","Government of Algeria",615,"","","AQIM","","government","",1,"internal",15,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,1999,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806896178270331,0.718731302324054,NA,0.088164875946277,15.6999998092651,NA,0.435273408889771,NA,2,NA,NA,NA,2381741,1,0,1,1,0,1,18,16,NA,NA
1391,2015,4,"1-191","Algeria","615","Government of Algeria",615,"","","AQIM","","government","",1,"internal",16,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,1999,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806896178270331,NA,NA,15.6999998092651,NA,0.435273408889771,NA,2,NA,NA,NA,2381741,1,0,1,1,0,1,18,17,NA,NA
1421,1975,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",9,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,NA,NA,0.38,0.38,1,NA,NA,0,NA,1966,9,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,-1.38840666577304,0.283308741554823,-1.43486405328529,-1.43951436441854,0.04645738751225,0.00465031113324987,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,6637.42,26826.71,4041.74,1246700,1,0,1,1,0,1,57,10,0,0
1421,1976,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",10,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,10,NA,NA,NA,NA,3,NA,NA,NA,1,0,0,1,NA,NA,-1.40782898857126,0.250712053578871,-1.38840666577304,-1.43486405328529,-0.01942232279822,0.04645738751225,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,6808.85,25893.57,3802.93,1246700,1,0,1,1,0,1,57,11,0,0
1421,1977,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","","government","",2,"internationalized",11,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,11,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,-1.51080979901891,0.246185895913014,-1.40782898857126,-1.38840666577304,-0.10298081044765,-0.01942232279822,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,6989.99,26770.69,3829.86,1246700,1,0,1,1,0,1,57,12,0,0
1421,1978,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","","government","",2,"internationalized",12,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,12,NA,NA,NA,NA,3,NA,NA,NA,1,1,0,0,NA,NA,-1.58613640228633,0.234579236410251,-1.51080979901891,-1.40782898857126,-0.07532660326742,-0.10298081044765,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,7185.19,24679.97,3434.84,1246700,1,0,1,1,0,1,57,13,0,0
1421,1979,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","","government","",2,"internationalized",13,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,13,NA,NA,NA,NA,3,2,NA,NA,1,1,0,0,NA,NA,-1.52652843287274,0.227725190802289,-1.58613640228633,-1.51080979901891,0.05960796941359,-0.07532660326742,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,7400.23,23886.29,3227.78,1246700,1,0,1,1,0,1,57,14,0,0
1421,1980,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",14,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,14,NA,NA,NA,NA,3,3,NA,NA,1,1,0,1,NA,NA,-1.58718746995061,0.218564140267607,-1.52652843287274,-1.58613640228633,-0.0606590370778701,0.05960796941359,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,7638.42,20832.71,2727.36,1246700,1,0,1,1,0,1,57,15,0,0
1421,1981,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",15,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,15,2,1,0,2,3,3,NA,NA,1,1,0,0,NA,5,-1.52434981286069,0.210365500986906,-1.58718746995061,-1.52652843287274,0.0628376570899201,-0.0606590370778701,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,7903.37,20149.57,2549.49,1246700,1,0,1,1,0,1,57,16,0,0
1421,1982,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",16,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,16,2,0,0,0,3,3,NA,NA,1,1,0,0,NA,2,-1.65271595975037,0.209434423081161,-1.52434981286069,-1.58718746995061,-0.12836614688968,0.0628376570899201,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,8191.77,20804.7,2539.71,1246700,1,0,1,1,0,1,57,17,0,0
1421,1983,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",17,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,17,2,0,0,0,3,5,NA,NA,1,1,0,NA,NA,2,-1.74194765971909,0.211258852386621,-1.65271595975037,-1.52434981286069,-0.0892316999687199,-0.12836614688968,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,8491.68,21778.62,2564.7,1246700,1,0,1,1,0,1,57,18,0,0
1421,1984,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",18,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,18,2,0,0,1,3,3,NA,NA,1,1,0,NA,NA,3,-1.58799874863362,0.207554321413703,-1.74194765971909,-1.65271595975037,0.15394891108547,-0.0892316999687199,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,8786.65,23928.04,2723.23,1246700,1,0,1,1,0,1,57,19,0,0
1421,1985,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",19,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,19,2,1,0,2,3,5,3,NA,1,1,0,NA,NA,5,-1.61170213910159,0.208365752224743,-1.58799874863362,-1.74194765971909,-0.02370339046797,0.15394891108547,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,9065.56,24720.07,2726.81,1246700,1,0,1,1,0,1,57,20,0,0
1421,1986,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",20,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,20,2,1,0,1,4,5,3,NA,1,1,0,NA,NA,4,-1.68366421761828,0.202307661594273,-1.61170213910159,-1.58799874863362,-0.0719620785166899,-0.02370339046797,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,9322.55,25838.34,2771.6,1246700,1,0,1,1,0,1,57,21,0,0
1421,1987,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",21,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,21,2,0,0,1,4,5,3,NA,1,1,0,NA,NA,3,-1.71681456871958,0.205693486050765,-1.68366421761828,-1.61170213910159,-0.0331503511013,-0.0719620785166899,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,9562.8,29871.32,3123.7,1246700,1,0,1,1,0,1,57,22,0,0
1421,1988,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","Government of South Africa","government","",2,"internationalized",22,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,22,2,1,0,1,4,4,3,NA,1,NA,0,NA,NA,4,-1.61511678946557,0.20368895143467,-1.71681456871958,-1.68366421761828,0.10169777925401,-0.0331503511013,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,9799.68,29002.51,2959.54,1246700,1,0,1,1,0,1,57,23,0,0
1421,1989,7,"1-131","Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA","","government","",2,"internationalized",23,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",850,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,23,1,0,0,0,4,4,3,NA,1,NA,NA,NA,0,1,-1.67839740426759,0.213156056703095,-1.61511678946557,-1.71681456871958,-0.06328061480202,0.10169777925401,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,10052.57,28725.57,2857.54,1246700,1,0,1,1,0,1,57,24,0,0
1421,1990,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",2,"internal",24,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",850,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,24,1,0,1,1,4,4,3,NA,1,NA,NA,NA,0,3,-1.53879123647849,0.215134557709861,-1.67839740426759,-1.61511678946557,0.1396061677891,-0.06328061480202,9.70000076293945,1,0.783281743526459,0.612200021743774,-7,10335.05,30637.38,2964.41,1246700,1,0,1,1,0,1,57,25,0,0
1421,1991,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",1,"internal",25,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",850,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,25,0,0,0,1,3,3,3,NA,1,NA,NA,NA,0,1,-1.51094870224735,0.226238845653163,-1.53879123647849,-1.67839740426759,0.0278425342311399,0.1396061677891,9.70000076293945,1,0.783281743526459,0.612200021743774,-3,10653.52,34930.37,3278.76,1246700,1,0,1,1,0,1,57,26,0,0
1421,1992,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",2,"internal",26,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no",NA,1,1,0,0,0,NA,0,0,"civil war",121,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,26,NA,NA,NA,NA,4,5,4,NA,1,NA,NA,NA,0,NA,-1.75704668252533,0.227345296732787,-1.51094870224735,-1.53879123647849,-0.24609798027798,0.0278425342311399,9.70000076293945,1,0.783281743526459,0.612200021743774,0,11002.91,40285.62,3661.36,1246700,1,0,1,1,0,1,57,27,0,0
1421,1993,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",2,"internal",27,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,1,0,0,0,0,0,0,"civil war",1825,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,27,1,0,0,1,5,5,2,NA,1,NA,NA,NA,0,2,-1.78276479059116,0.228662544555214,-1.75704668252533,-1.51094870224735,-0.0257181080658302,-0.24609798027798,9.70000076293945,1,0.783281743526459,0.612200021743774,-1,11371.75,29468.7,2591.4,1246700,1,0,1,1,0,1,57,28,0,0
1421,1994,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",2,"internal",28,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,1,0,0,0,0,0,0,"civil war",1825,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,28,1,0,1,0,5,5,2,NA,1,NA,NA,NA,0,2,-1.73370097089161,0.228803368556886,-1.78276479059116,-1.75704668252533,0.0490638196995501,-0.0257181080658302,9.70000076293945,1,0.783281743526459,0.612200021743774,-1,11742.96,32434.32,2762.02,1246700,1,0,1,1,0,1,57,29,0,0
1421,1995,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",1,"internal",29,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,1,0,0,0,0,0,0,"civil war",1825,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,29,0,1,0,0,4,5,2,NA,0,NA,NA,NA,0,1,-1.60122259867874,0.223774011401936,-1.73370097089161,-1.78276479059116,0.13247837221287,0.0490638196995501,9.70000076293945,1,0.783281743526459,0.612200021743774,-2,12105.11,31159.41,2574.07,1246700,1,0,1,1,0,1,57,30,0,0
1421,1998,7,"1-131","Angola","540","Government of Angola",540,"","","UNITA","","government","",2,"internal",32,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,32,0,0,1,0,5,5,4,NA,1,NA,NA,NA,1,1,-2.01459520763091,0.235351965736242,-1.60122259867874,-1.73370097089161,-0.41337260895217,0.13247837221287,9.70000076293945,1,0.783281743526459,0.612200021743774,-3,13138.27,37213.56,2832.46,1246700,1,0,1,1,0,1,57,33,0,0
1421,1999,7,"1-131","Angola","540","Government of Angola",540,"Government of Namibia","565","UNITA","","government","",2,"internationalized",33,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,33,0,0,2,0,5,5,5,3,1,NA,NA,NA,0,2,-2.0165436545474,0.236168815534763,-2.01459520763091,-1.60122259867874,-0.00194844691648965,-0.41337260895217,9.70000076293945,1,0.783281743526459,0.612200021743774,-3,13511.58,39231.05,2903.51,1246700,1,0,1,1,0,1,57,34,0,0
1421,2000,7,"1-131","Angola","540","Government of Angola",540,"Government of Namibia","565","UNITA","","government","",2,"internationalized",34,"political organization","UNITA",0,0,"Regime Change; Communist",NA,0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,1,NA,NA,0,NA,1966,34,0,0,1,0,4,5,NA,NA,1,NA,NA,NA,0,1,-1.89668998891133,0.233671477860645,-2.0165436545474,-2.01459520763091,0.11985366563607,-0.00194844691648965,9.70000076293945,NA,0.783281743526459,NA,-3,13926.37,27521.37,1976.21,1246700,1,0,1,1,0,1,57,35,0,0
