"DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","new_ep","monoeth","multieth","noneth","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
4,"1-191",2012,"Algeria","615","Government of Algeria",615,"","","AQIM",1391,"","government","",1,"internal",13,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0.72,0.72,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,0,NA,0.718731302324054,0.256971091235812,15.6999998092651,NA,0.435273408889771,NA,2,1,104455.342626748,97.1354912419101,NA,NA,NA,2381740,2,0,0,2,1,0,1,0,1,1,0,1,18,231
4,"1-191",2013,"Algeria","615","Government of Algeria",615,"","","AQIM",1391,"","government","",1,"internal",14,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0.72,0.72,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,0.806896178270331,0.317997600844981,15.6999998092651,NA,0.435273408889771,NA,2,1,94992.8967432852,96.7220003369248,NA,NA,NA,2381740,2,0,0,1,1,0,1,0,1,1,0,1,18,147
4,"1-191",2014,"Algeria","615","Government of Algeria",615,"","","AQIM",1391,"","government","",1,"internal",15,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6999998092651,NA,0.435273408889771,NA,NA,NA,85940.897300834,95.7642317855163,NA,NA,NA,2381741,2,0,0,3,1,0,1,0,1,1,0,1,18,107
4,"1-191",2015,"Algeria","615","Government of Algeria",615,"","","AQIM",1391,"","government","",1,"internal",16,"splinter","GIA",1,1,"Islamic State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6999998092651,NA,0.435273408889771,NA,NA,NA,37731.6229417916,94.3258598704775,NA,NA,NA,2381741,2,0,0,6,1,0,1,0,1,1,0,1,18,84
7,"1-131",1975,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",9,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,NA,NA,0.38,0.38,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,-1.38840666577304,0.283308741554823,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,NA,6637.42,26826.71,4041.74,1246700,-7,0,0,0,-Inf,5,1,0,1,1,0,1,57,NA
7,"1-131",1976,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",10,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,NA,NA,NA,1,0,0,1,NA,NA,-1.40782898857126,0.250712053578871,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,NA,6808.85,25893.57,3802.93,1246700,-7,0,0,0,-Inf,3,1,0,1,1,0,1,57,NA
7,"1-131",1977,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"","government","",2,"internationalized",11,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,-1.51080979901891,0.246185895913014,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,NA,6989.99,26770.69,3829.86,1246700,-7,0,0,1,1,4,1,0,1,1,0,1,57,NA
7,"1-131",1978,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"","government","",2,"internationalized",12,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,NA,NA,NA,1,1,0,0,NA,NA,-1.58613640228633,0.234579236410251,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,65.7394994788424,7185.19,24679.97,3434.84,1246700,-7,0,0,1,1,6,1,0,1,1,0,1,57,NA
7,"1-131",1979,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"","government","",2,"internationalized",13,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,2,NA,NA,1,1,0,0,NA,NA,-1.52652843287274,0.227725190802289,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,71.9070420055715,7400.23,23886.29,3227.78,1246700,-7,0,0,0,-Inf,2,1,0,1,1,0,1,57,NA
7,"1-131",1980,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",14,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","no",3000,2000,3000,"much weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,0,1,0,0,1,NA,NA,0,"civil war",1877,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,3,NA,NA,1,1,0,1,NA,NA,-1.58718746995061,0.218564140267607,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,77.9692502787831,7638.42,20832.71,2727.36,1246700,-7,0,0,0,-Inf,1,1,0,1,1,0,1,57,NA
7,"1-131",1981,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",15,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,3,NA,NA,1,1,0,0,NA,5,-1.52434981286069,0.210365500986906,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,82.123986964698,7903.37,20149.57,2549.49,1246700,-7,0,0,0,-Inf,1,1,0,1,1,0,1,57,NA
7,"1-131",1982,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",16,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,NA,NA,1,1,0,0,NA,2,-1.65271595975037,0.209434423081161,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,NA,8191.77,20804.7,2539.71,1246700,-7,0,0,0,-Inf,1,1,0,1,1,0,1,57,NA
7,"1-131",1983,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",17,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,5,NA,NA,1,1,0,NA,NA,2,-1.74194765971909,0.211258852386621,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,NA,8491.68,21778.62,2564.7,1246700,-7,0,0,0,-Inf,1,1,0,1,1,0,1,57,NA
7,"1-131",1984,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",18,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,3,NA,NA,1,1,0,NA,NA,3,-1.58799874863362,0.207554321413703,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,NA,NA,8786.65,23928.04,2723.23,1246700,-7,0,0,0,-Inf,2,1,0,1,1,0,1,57,NA
7,"1-131",1985,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",19,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,5,3,NA,1,1,0,NA,NA,5,-1.61170213910159,0.208365752224743,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,12906.8284669808,NA,9065.56,24720.07,2726.81,1246700,-7,0,0,0,-Inf,2,1,0,1,1,0,1,57,NA
7,"1-131",1986,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",20,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4,5,3,NA,1,1,0,NA,NA,4,-1.68366421761828,0.202307661594273,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,6530.50036509965,NA,9322.55,25838.34,2771.6,1246700,-7,0,0,0,-Inf,3,1,0,1,1,0,1,57,NA
7,"1-131",1987,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",21,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,5,3,NA,1,1,0,NA,NA,3,-1.71681456871958,0.205693486050765,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,13648.9458893139,NA,9562.8,29871.32,3123.7,1246700,-7,0,0,0,-Inf,3,1,0,1,1,0,1,57,NA
7,"1-131",1988,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"Government of South Africa","government","",2,"internationalized",22,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","some","S. Africa; Zaire",NA,"troops","S. Africa; Other military support: US; Zaire; Tanzania; Zambia; Israel; Egypt; Saudi Arabia; Kuwait",NA,"troops","Cuba; USSR","no",NA,1,0,0,0,1,NA,NA,0,"civil war",2921,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4,4,3,NA,1,NA,0,NA,NA,4,-1.61511678946557,0.20368895143467,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,13374.3182238472,NA,9799.68,29002.51,2959.54,1246700,-7,1,0,0,-Inf,3,1,0,1,1,0,1,57,NA
7,"1-131",1989,"Angola","540","Government of Angola",540,"Government of Cuba","40","UNITA",1421,"","government","",2,"internationalized",23,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",850,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,NA,1,NA,NA,NA,0,1,-1.67839740426759,0.213156056703095,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,21118.5713399311,NA,10052.57,28725.57,2857.54,1246700,-7,1,0,0,-Inf,3,1,0,1,1,0,1,57,2810
7,"1-131",1990,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",2,"internal",24,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",850,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,4,3,NA,1,NA,NA,NA,0,3,-1.53879123647849,0.215134557709861,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,28845.8734050544,93.4776803422701,10335.05,30637.38,2964.41,1246700,-7,1,0,0,-Inf,3,1,0,1,1,0,1,57,2558
7,"1-131",1991,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",1,"internal",25,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,50000,15000,65000,"weaker","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",850,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,3,NA,1,NA,NA,NA,0,1,-1.51094870224735,0.226238845653163,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,16699.3572609871,94.8315360921689,10653.52,34930.37,3278.76,1246700,-3,1,0,0,-Inf,3,1,0,1,1,0,1,57,491
7,"1-131",1992,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",2,"internal",26,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","",NA,"military","S. Africa; US; Zaire","no",NA,"","no",NA,1,1,0,0,0,NA,0,0,"civil war",121,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,5,4,NA,1,NA,NA,NA,0,NA,-1.75704668252533,0.227345296732787,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,19321.9446284577,NA,11002.91,40285.62,3661.36,1246700,0,1,0,0,-Inf,3,1,0,1,1,0,1,57,2321
7,"1-131",1993,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",2,"internal",27,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,1,0,0,0,0,0,0,"civil war",1825,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,2,NA,1,NA,NA,NA,0,2,-1.78276479059116,0.228662544555214,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,15879.1780459475,NA,11371.75,29468.7,2591.4,1246700,-1,1,0,1,1,4,1,0,1,1,0,1,57,12054
7,"1-131",1994,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",2,"internal",28,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,1,0,0,0,0,0,0,"civil war",1825,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,5,2,NA,1,NA,NA,NA,0,2,-1.73370097089161,0.228803368556886,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,14614.1787455998,NA,11742.96,32434.32,2762.02,1246700,-1,1,0,0,-Inf,4,1,0,1,1,0,1,57,3924
7,"1-131",1995,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",1,"internal",29,"political organization","UNITA",0,0,"Regime Change; Communist",0,"explicit link","yes",45000,30000,60000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Southern Angola","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,1,0,0,0,0,0,0,"civil war",1825,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,5,2,NA,0,NA,NA,NA,0,1,-1.60122259867874,0.223774011401936,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,16835.8026847112,NA,12105.11,31159.41,2574.07,1246700,-2,1,0,0,-Inf,4,1,0,1,1,0,1,57,162
7,"1-131",1998,"Angola","540","Government of Angola",540,"","","UNITA",1421,"","government","",2,"internal",32,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5,4,NA,1,NA,NA,NA,1,1,-2.01459520763091,0.235351965736242,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,9726.58931636693,NA,13138.27,37213.56,2832.46,1246700,-3,0,0,2,2,2,1,0,1,1,0,1,57,1041
7,"1-131",1999,"Angola","540","Government of Angola",540,"Government of Namibia","565","UNITA",1421,"","government","",2,"internationalized",33,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,5,5,3,1,NA,NA,NA,0,2,-2.0165436545474,0.236168815534763,9.70000076293945,1,0.783281743526459,0.612200021743774,5,4,18289.4645088371,NA,13511.58,39231.05,2903.51,1246700,-3,0,0,2,2,2,1,0,1,1,0,1,57,2273
7,"1-131",2000,"Angola","540","Government of Angola",540,"Government of Namibia","565","UNITA",1421,"","government","",2,"internationalized",34,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,5,NA,NA,1,NA,NA,NA,0,1,-1.89668998891133,0.233671477860645,9.70000076293945,NA,0.783281743526459,NA,5,4,33568.6653638642,NA,13926.37,27521.37,1976.21,1246700,-3,0,0,1,2,1,1,0,1,1,0,1,57,1000
7,"1-131",2001,"Angola","540","Government of Angola",540,"Government of Namibia","565","UNITA",1421,"","government","",2,"internationalized",35,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,4,NA,1,1,NA,NA,NA,0,1,-1.72430171538475,0.230577094424115,9.70000076293945,NA,0.783281743526459,NA,5,4,23202.903523801,NA,14388.24,28733.62,1997.02,1246700,-3,0,0,1,1,1,1,0,1,1,0,1,57,1123
7,"1-131",2002,"Angola","540","Government of Angola",540,"Government of Namibia","565","UNITA",1421,"","government","",1,"internationalized",36,"political organization","UNITA",0,0,"Regime Change; Communist",0,"no",NA,20000,10000,60000,"weaker","yes","high","low","low","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","peace agreement",1,0,0,0,0,0,0,0,"civil war",1301,1,1,0,1,1,1,0,0,0,0,0,0.38,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,4,NA,6,1,NA,NA,NA,0,2,-1.50971560702713,0.234442588426351,9.70000076293945,NA,0.783281743526459,NA,5,4,26381.5010456487,NA,14890.47,35847.37,2407.4,1246700,-2,1,0,1,1,0,1,0,1,1,0,1,57,461
11,"1-90",1991,"Burundi","516","Government of Burundi",516,"","","Palipehutu",1276,"","government","",1,"internal",0,"political organization","Palipehutu",0,1,"Ethnic Grievances",0,"explicit link","no",NA,NA,NA,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"ethnic conflict","tacit","no","extensive","Tanzania; Rwanda","no",NA,"",NA,"military","Rwanda; France; USA","minor","peace agreement",0,1,1,0,1,0,NA,1,"identity",401,1,1,1,1,0,0,1,0,0,0,0,0.85,0.85,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,2,NA,0,NA,NA,NA,0,0,-1.08471874668754,0.219662976382809,74.4999847412109,0,0.0355106592178345,0.55019998550415,2,0,NA,NA,5724.03,3154.78,551.15,25680,-7,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,272
