"SideBID","DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","monoeth","multieth","noneth","lag_year","new.ep1","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
1034,690,"1-29",1969,"India","750","Government of India",750,"","","CPI-ML","","government","",1,"internal",0,"splinter","CPI",1,1,"Communist",NA,0,"explicit link","no",20000,10000,20000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","low activity",1,1,0,0,0,0,0,0,"communist rebellion",948,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1951,1,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-1.94196493368664,0.232931895506216,12.9000005722046,0,0.886478185653687,0.33840000629425,20,7,NA,0.777187342561978,541444.78,668287.44,1234.27,2973190,9,0,2,5,2,NA,1,1,1,1,1,1,123,NA
1035,405,"1-29",1991,"India","750","Government of India",750,"","","PWG","","government","",1,"internal",0,"splinter","CPI-ML",1,0,"Communist",NA,0,"explicit link","no",2000,1000,6100,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","minor","no","","alleged","military","Pakistan","no",NA,"","no","rebels absorbed",1,1,0,1,0,1,0,0,"communist rebellion",5376,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,NA,0,NA,NA,NA,0,0,-1.63046630954901,0.215570420387882,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,341.832714267053,2.36253503001319,891910.18,1088652.13,1220.58,2973190,8,0,0,6,1,0,1,1,1,1,1,1,123,78
1036,406,"1-29",1999,"India","750","Government of India",750,"","","MCC","","government","",1,"internal",0,"splinter","CPI-ML",1,0,"Communist",NA,0,"explicit link","no",1000,1000,1000,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","minor","no","","no",NA,"","no",NA,"","no","rebels absorbed",1,1,0,1,0,0,0,0,"communist rebellion",4550,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,2004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,5,0,NA,NA,NA,0,0,-1.31434867828131,0.216705428581168,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,328.826561348266,0.238153064087316,1036258.68,1852904.13,1788.07,2973190,9,0,0,2,1,0,1,1,1,1,1,1,123,35
1037,451,"1-29",2005,"India","750","Government of India",750,"","","CPI-Maoist","","government","",1,"internal",0,"alliance","PWG; MCC",0,0,"Communist",NA,0,"explicit link","no",6500,6000,20000,"weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","minor","no",NA,"alleged","military","Pakistan","no",NA,NA,"no",NA,1,1,0,1,0,1,0,0,"communist rebellion",2526,2,1,0,2,0,0,2,0,1,0,0,0.134,0.116,0,1,0,2004,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,4,NA,1,0,NA,NA,NA,0,0,-1.21431418063906,0.236851351225687,NA,NA,NA,NA,20,6,915.022962086927,10.3279449439396,1140042.86,2828319.75,2480.89,2973190,9,0,0,6,2,3,1,1,1,1,1,1,123,199
1038,585,"1-64",1958,"Malaysia","820","Government of Malaysia",820,"Government of Australia, Government of New Zealand, Government of United Kingdom","900, 920, 200","CPM","","government","",1,"internationalized",10,"political organization","CPM",0,0,"Communist",NA,0,"explicit link","no",500,500,2000,"weaker","yes","moderate","low","low","low","yes","Parts of rural Malaysia","low","communist rebellion","no","no","some","Thailand","no",NA,NA,NA,"military","UK","no","low activity",0,1,0,0,1,0,NA,0,"communist rebellion",1095,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.38450087692803,0.262386568254749,14.6999998092651,0,0.65152108669281,0.692700028419495,3,0,NA,NA,7965.3,20285.1,2546.68,328550,10,0,0,0,NA,NA,1,1,1,0,0,1,4,NA
1039,615,"1-33",1948,"Yemen (North Yemen)","678","Government of Yemen (North Yemen)",678,"","","Opposition coalition","","government","",2,"internal",0,"civilian gov","North Yemeni Government",0,0,"Monarchy Restoration",NA,0,"no",NA,NA,NA,NA,"stronger","yes","moderate","high","moderate","moderate","yes","Parts of Northwestern Yemen","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"civil war",22,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2000007629395,0,0.037243664264679,0.639999985694885,4,2,NA,NA,NA,NA,NA,NA,-6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,616,"1-33",1962,"Yemen (North Yemen)","678","Government of Yemen (North Yemen)",678,"Government of Egypt","651","Royalists","","government","",2,"internationalized",0,"civilian gov","North Yemeni Government",0,0,"Monarchy Restoration",NA,0,"explicit link","no",NA,NA,NA,"weaker","yes","low","low","low","low","no",NA,NA,"civil war","no","no","some","Saudi Arabia",NA,"troops","Saudi Arabia; UK",NA,"troops","Egypt; USSR","no","peace agreement",0,1,0,0,1,NA,NA,0,"civil war",2722,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1948,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,-1.27393733280945,0.257965570751448,27.2000007629395,0,0.037243664264679,0.639999985694885,3,1,NA,NA,4224,5699.26,1349.26,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,617,"1-33",1979,"Yemen (North Yemen)","678","Government of Yemen (North Yemen)",678,"","","NDF","","government","",1,"internal",0,"political organization","NDF",0,0,"Leftist; Irredentist",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","extensive","S. Yemen",NA,"military","South Yemen",NA,"military","Saudi Arabia; USSR","no","ceasefire",0,1,0,0,1,NA,NA,0,"civil war",1187,1,2,1,1,1,0,1,0,0,0,0,0.7,0.7,1,0,0,1970,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,0,NA,NA,-0.780931504740392,0.235812476257854,27.2000007629395,0,0.037243664264679,0.639999985694885,3,1,NA,NA,7947,16054.42,2020.19,NA,-6,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1042,753,"1-34",1949,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","PNDF","","territory","Kachin",1,"internal",0,"splinter","KNU",1,0,"Secessionist",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"autonomy conflict",NA,NA,NA,".",NA,NA,".",NA,NA,".",NA,"government victory",0,0,NA,NA,NA,NA,NA,NA,"identity",151,1,1,1,1,0,0,1,0,1,0,0,0.015,0.015,1,0,0,2015,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,-1.45195142822629,0.293726951322592,35.6000022888184,0,0.475504875183105,0.204200029373169,12,9,NA,NA,NA,NA,NA,NA,8,0,1,2,2,NA,1,1,1,1,1,1,76,NA
1043,304,"1-34",1961,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","KIO","","territory","Kachin",2,"internal",0,"splinter","KNU",1,0,"Secessionist",NA,0,"explicit link","no",6000,100,8000,"weaker","yes","moderate","low","moderate","low","yes","Much of Kachin Region","moderate","autonomy conflict","tacit","no","some","China; India",NA,"military","China; India","no",NA,"","no","monitored ceasefire",0,1,1,0,1,NA,0,0,"identity",11657,1,1,1,1,1,1,0,0,0,0,0,0.015,0.015,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.44332697848602,0.251636380811383,35.6000022888184,0,0.475504875183105,0.204200029373169,12,11,NA,NA,22253,11301.99,507.89,653540,8,0,0,2,2,NA,1,1,1,1,1,1,76,NA
1044,695,"1-37",1949,"Israel","666","Government of Israel",666,"","","Palestinian insurgents","","territory","Palestine",1,"internal",0,"sponsorship",NA,1,0,"Reclaim Territory",NA,0,"no",NA,NA,NA,NA,"much weaker","no",NA,"low","low","low","no",NA,NA,"ethnic conflict",NA,NA,"extensive","neighboring Arab states",NA,NA,NA,NA,"military","United States","minor","rebels absorbed",0,0,NA,NA,1,NA,NA,1,"identity",5843,1,1,1,1,0,1,0,0,0,0,0,0.14,0.14,1,0,0,2006,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.318176499322605,0.578515688551559,1.70000004768372,0,0.199137568473816,0.336199998855591,3,2,NA,NA,NA,NA,NA,21640,10,0,4,0,1,NA,0,0,0,1,0,1,2,NA
1047,419,"1-37",1989,"Israel","666","Government of Israel",666,"","","PFLP","","territory","Palestine",1,"internal",0,"transnational","Arab Nationalist Movement",0,1,"Reclaim Territory; Communist",NA,0,"no",NA,900,800,1000,"much weaker","yes","moderate","moderate","low","low","no",NA,NA,"terrorist","tacit","no","some","Syria; Lebanon ",NA,"military","Syria",NA,"military","USA","minor","low activity",0,0,1,0,1,NA,NA,1,"islamist",364,1,1,1,1,1,1,0,0,0,0,0,0.29,0.29,1,0,0,2014,0,1,0,0,0,0,0,0,1,0,2,0,0,0,4,4,4,NA,0,NA,NA,NA,1,2,-1.34044142483021,0.2159215581271,1.70000004768372,0,0.199137568473816,0.336199998855591,4,2,34.323089867342,0.567293445811383,4384.14,77121.41,17591,21640,6,1,0,1,1,0,0,0,0,1,0,1,2,27
1048,428,"1-37",1989,"Israel","666","Government of Israel",666,"","","PFLP-GC","","territory","Palestine",1,"internal",0,"splinter","PFLP",1,0,"Reclaim Territory",NA,0,"no",NA,1000,500,2000,"much weaker","yes","moderate","low","low","low","no",NA,NA,"terrorist","explicit","no","some","Syria; Lebanon",NA,"military","Syria",NA,"military","USA","minor","low activity",0,0,1,0,1,NA,NA,1,"islamist",364,1,1,1,1,1,1,0,0,0,0,0,0.29,0.29,1,0,0,2004,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,4,4,NA,0,NA,NA,NA,1,2,-1.34044142483021,0.2159215581271,1.70000004768372,0,0.199137568473816,0.336199998855591,4,2,34.323089867342,0.567293445811383,4384.14,77121.41,17591,21640,6,1,0,1,1,2,0,0,0,1,0,1,2,27
1049,377,"1-37",1990,"Israel","666","Government of Israel",666,"","","Fatah","","territory","Palestine",1,"internal",0,"civilian gov","Fatah",0,1,"Reclaim Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0.29,0.29,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,2,1,0,4,4,1,NA,0,NA,NA,NA,0,5,-1.02979678239695,0.21725208249218,1.70000004768372,0,0.199137568473816,0.336199998855591,4,2,36.7059138765492,0.663841606214657,4499.95,83679.95,18595.75,21640,6,1,0,1,1,0,0,0,0,1,0,1,2,29
1050,380,"1-37",1995,"Israel","666","Government of Israel",666,"","","PIJ","","territory","Palestine",1,"internal",0,"transnational","Muslim Brotherhood",1,0,"Reclaim Territory",NA,0,"no",NA,350,350,350,"much weaker","yes","low","low","low","low","no",NA,NA,"terrorist","no","no","some","Syria","no",NA,NA,NA,"military","United States","minor","low activity",0,0,0,0,1,0,NA,1,"islamist",364,1,1,1,1,0,1,0,0,0,0,0,0.31,0.31,1,0,0,2007,0,1,0,0,0,0,0,0,1,0,2,1,1,0,4,3,3,6,0,NA,NA,NA,0,4,-0.689625572730303,0.205402983407361,1.70000004768372,0,0.199137568473816,0.336199998855591,5,3,14.6866800753773,0.024239685864457,5332.08,116776.55,21900.75,21640,6,1,0,1,1,1,0,0,0,1,0,1,2,34
1051,381,"1-37",1993,"Israel","666","Government of Israel",666,"","","Hamas","","territory","Palestine",1,"internal",0,"transnational","Muslim Brotherhood",1,0,"Reclaim Territory",NA,0,"no",NA,400,300,500,"much weaker","yes","moderate","moderate","low","low","no",NA,NA,"terrorist","explicit","major","some","Syria; Lebanon; others",NA,"non-military","Iran; others",NA,"military","USA","minor","low activity",0,0,1,1,1,NA,NA,1,"islamist",475,1,1,1,1,1,1,0,0,0,0,0,0.31,0.31,1,0,0,2014,0,1,0,0,0,0,0,0,1,0,2,1,1,0,4,3,2,NA,0,NA,NA,NA,0,4,-0.634568233150494,0.208538048388887,1.70000004768372,0,0.199137568473816,0.336199998855591,5,3,27.9478769877989,0.602984262158693,4986.16,102916.86,20640.5,21640,6,1,0,1,1,2,0,0,0,1,0,1,2,47
1053,426,"1-37",2002,"Israel","666","Government of Israel",666,"","","AMB","","territory","Palestine",1,"internal",0,"splinter","Fatah",1,0,"Reclaim Territory",NA,0,"alleged link","yes",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"terrorist","explicit","minor","no",".","no",NA,".",NA,"military","USA","minor","decolonization",1,1,1,1,0,0,NA,1,"islamist",1011,1,1,1,1,1,1,0,0,0,0,0,0.31,0.31,1,0,0,2001,0,0,1,0,0,0,1,0,0,0,2,0,0,0,5,5,NA,6,0,NA,NA,NA,1,2,-1.71651666941171,0.235990468596287,NA,NA,NA,NA,5,2,9.40085497820874,0.0401506960769866,6241.59,160371.25,25693.96,21640,6,1,0,0,NA,0,0,0,0,1,0,1,2,130
1054,629,"1-37",2006,"Israel","666","Government of Israel",666,"","","PRC","","territory","Palestine",1,"internal",0,"splinter","Fatah",1,0,"Reclaim Territory",NA,0,"alleged link","yes",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,NA,"tacit","no","no",NA,"no",NA,NA,NA,"military","USA","no","low activity",1,1,1,0,0,0,NA,0,NA,364,1,1,1,1,0,1,0,0,0,0,0,0.31,0.31,1,0,0,1989,1,0,1,0,0,0,1,0,0,0,2,0,0,0,4,4,NA,NA,0,NA,NA,NA,1,2,-1.32543134889595,0.232584813508129,NA,NA,NA,NA,5,2,14.0300400623824,0.100118728761973,6755.14,155796.31,23063.36,21640,6,0,0,0,NA,0,0,0,0,1,0,1,2,45
1055,606,"1-39",1950,"China","710","Government of China",710,"","","Tibet","","territory","Tibet",1,"internal",0,"religious organization","Tibet",0,0,"Secessionist",NA,0,"explicit link","yes",NA,NA,NA,"weaker","yes","moderate","high","low","low","yes","Tibet","low","secessionist conflict","no","no","no","",NA,"military","USA","no",NA,"","no","low activity",0,1,0,0,0,NA,0,0,"identity",2,1,1,1,1,1,1,0,0,1,0,0,0.0048,0.0048,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,-2.06669132964998,0.259908052527304,37.4000015258789,0,0.118452370166779,0.550999999046326,35,34,NA,NA,571889,354551.87,619.97,NA,-8,0,1,7,2,NA,1,1,1,1,1,1,99,NA
1056,605,"1-40",1950,"Indonesia","850","Government of Indonesia",850,"","","Republic of South Moluccas","","territory","South Moluccas",2,"internal",0,"military faction","Republic of South Moluccas",0,0,"Secessionist",NA,0,"explicit link","no",5000,5000,5000,"weaker","yes","high","low","moderate","moderate","yes","Republic of South Moluccas","moderate","secessionist conflict","no","no","no","",NA,"non-military","Netherlands","no",NA,"","no","government victory",0,1,0,0,0,NA,0,0,"identity",102,1,1,1,1,1,1,0,0,1,0,0,0.0039,0.0039,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.0393303618691508,0.476885886119252,10.5,1,0.764058351516724,0.221599996089935,15,14,NA,NA,79538,89926.3,1130.61,NA,0,0,NA,NA,NA,NA,1,1,1,1,0,1,78,NA
1057,598,"1-43",1951,"Thailand","800","Government of Thailand",800,"","","Military faction (navy)","","government","",1,"internal",0,"military faction","Thai Army",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.175297594560294,0.519336754313059,5.40000009536743,0,0.663652122020721,0.09579998254776,5,4,NA,NA,20555.62,18737.98,911.57,NA,-3,0,0,4,2,NA,1,1,1,1,1,1,31,NA
1058,599,"1-43",1974,"Thailand","800","Government of Thailand",800,"","","CPT","","government","",1,"internal",0,"political organization","CPT",0,0,"Communist",NA,0,"explicit link","no",10000,4000,12000,"weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","major","extensive","Laos; Vietnam",NA,"military","China; Vietnam",NA,"military","USA","no","low activity",0,1,0,1,1,NA,NA,0,"communist rebellion",2753,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,1951,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.602232545125439,0.302133251584219,5.40000009536743,0,0.663652122020721,0.09579998254776,5,3,0.832918711049775,0.800694770608789,41319.38,92201.27,2231.43,510890,3,0,0,7,2,NA,1,1,1,1,1,1,31,NA
1059,595,"1-46",1953,"Indonesia","850","Government of Indonesia",850,"","","Darul Islam","","government","",2,"internal",0,"political organization","Darul Islam",1,1,"Islamic State",NA,0,"explicit link","no",NA,NA,NA,"weaker","yes","high","moderate","low","low","yes","West Java, Parts of Aceh and Sulawesi","high","civil war","no","no","no","","no",NA,"",NA,"non-military","USSR","no","low activity",0,1,0,0,0,0,NA,0,"civil war",102,1,1,0,1,0,0,0,1,0,0,0,0.45,0.45,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.0052491434080698,0.44515612202665,10.5,1,0.764058351516724,0.221599996089935,15,14,NA,NA,83362,105324.38,1263.46,1811570,0,0,NA,NA,NA,NA,1,1,1,1,0,1,78,NA
1060,752,"1-46",1958,"Indonesia","850","Government of Indonesia",850,"","","Permesta Movement","","government","",1,"internal",0,"military faction","Indonesian Army",1,0,"Ethnic Grievances; Anti-Communist",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"civil war","no","no","no","",NA,"military","Malaysia; USA",NA,"non-military","USSR","no","government victory",0,0,0,0,0,NA,NA,0,"civil war",1415,1,1,0,1,1,1,0,0,1,0,0,0.0047,0.0047,1,0,0,1961,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.258602966643726,0.37333848463503,10.5,1,0.764058351516724,0.221599996089935,15,14,NA,NA,92150,120763.4,1310.51,1811570,-1,0,NA,NA,NA,NA,1,1,1,1,0,1,78,NA
1061,596,"1-46",1958,"Indonesia","850","Government of Indonesia",850,"","","PRRI","","government","",1,"internal",0,"military faction","Indonesian Army",1,0,"Autonomy; Anti-Communist",NA,0,"explicit link","yes",NA,NA,NA,"weaker","yes","moderate","moderate","low","low","yes","Parts of Sumatra","moderate","civil war","no","no","no","",NA,"military","Malaysia; USA",NA,"non-military","USSR","no","government victory",0,1,0,0,0,NA,NA,0,"civil war",1415,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1961,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.258602966643726,0.37333848463503,10.5,1,0.764058351516724,0.221599996089935,15,14,NA,NA,92150,120763.4,1310.51,1811570,-1,0,NA,NA,NA,NA,1,1,1,1,0,1,78,NA
1062,710,"1-51",1955,"Cyprus","352","Government of United Kingdom",200,"","","EOKA","","territory","Cyprus",1,"extrasystemic",0,NA,NA,NA,NA,NA,NA,1,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"terrorist","tacit","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,1,0,0,0,0,0,"islamist",1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.651808879618203,0.630380949023535,0.800000011920929,0,0.325454533100128,0.61379998922348,7,5,NA,NA,50958.26,537936.81,10556.42,NA,10,0,0,0,NA,NA,0,1,0,1,0,1,5,NA
1063,614,"1-52",1955,"South Vietnam","817","Government of South Vietnam",817,"","","FNL","","territory","South Vietnam",2,"internal",0,"political organization","FNL",1,0,"Irredentist; Communist",NA,0,"explicit link","no",40000,6000,80000,"parity","yes","moderate","moderate","moderate","moderate","no",NA,NA,"communist rebellion","explicit","major","extensive","N. Vietnam; Laos",NA,"military","N. Vietnam; China; USSR",NA,"troops","USA","no","other",0,1,1,1,1,NA,NA,0,"communist rebellion",3562,2,1,0,0,0,1,0,1,1,0,0,0.781,0.01,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,-1.4763465881441,0.265222714525369,19.2000007629395,0,0.26371169090271,0.130200028419495,2,1,NA,NA,12420,12890.59,1037.89,NA,-3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,711,"1-54",1956,"India","750","Government of India",750,"","","NNC","","territory","Nagaland",1,"internal",0,"political organization","NNC",0,1,"Secessionist",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict",NA,NA,NA,".",NA,NA,".",NA,NA,".",NA,"low activity",0,0,NA,NA,NA,NA,NA,NA,"identity",4549,1,1,1,1,0,1,0,0,0,0,0,0.002,0.002,1,0,0,2000,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0869263709199621,0.412354400106159,12.9000005722046,0,0.886478185653687,0.33840000629425,20,7,NA,NA,411935.64,378854.38,919.69,2973190,9,0,0,5,2,NA,1,1,1,1,1,1,123,NA
1065,286,"1-54",1992,"India","750","Government of India",750,"","","NSCN-IM","","territory","Nagaland",1,"internal",0,"splinter","NNC",1,1,"Secessionist; Socialist",NA,0,"no",NA,2500,600,4500,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","explicit","no","extensive","Bangladesh; Burma",NA,"military","Burma; alleged: Bangladesh; Pakistan; China","no",NA,"","no","monitored ceasefire",1,0,1,0,1,NA,0,0,"identity",3075,1,1,1,1,1,1,0,0,1,0,0,0.002,0.002,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,4,NA,0,NA,NA,NA,0,0,-1.74282218061483,0.219561830027461,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,289.612006128174,2.81294373585872,910064.58,1152434.13,1266.32,2973190,8,0,0,4,2,0,1,1,1,1,1,1,123,47
1066,853,"1-277",1991,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","NSCN-K","","territory","Nagaland",1,"internal",0,"splinter","NSCN-IM",1,0,"Secessionist; Socialist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,1,0,0,4,4,4,NA,0,NA,NA,NA,1,2,-1.54237785746642,0.213525991944799,35.6000022888184,0,0.475504875183105,0.204200029373169,12,11,NA,0.239869816452153,41552,44103.93,1061.42,653540,-7,0,1,4,2,0,1,1,1,1,1,1,76,150
1067,311,"1-56",1957,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","KNPP","","territory","Karenni",1,"internal",0,"splinter","KNU",1,0,"Secessionist",NA,0,"explicit link","no",500,300,700,"much weaker","yes","moderate","low","low","low","yes","parts of Karenni region",NA,"secessionist conflict","no","no","no",".","no",NA,"","no",NA,".","no","low activity",0,1,0,0,0,0,0,0,"identity",364,1,1,1,1,1,1,0,0,0,0,0,0.004,0.004,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.45198250825487,0.25186778067333,35.6000022888184,0,0.475504875183105,0.204200029373169,12,9,NA,NA,21001,9200.8,438.11,653540,8,0,0,1,1,NA,1,1,1,1,1,1,76,NA
1068,607,"1-61",1957,"Oman","698","Government of Oman",698,"Government of United Kingdom","200","State of Oman/Free Oman","","territory","Oman",1,"internationalized",0,"sponsorship","State of Oman",0,0,"Secessionist",NA,1,"no",NA,NA,NA,NA,"weaker","yes","moderate","moderate","low","low","yes","Villages in Oman Province","low","secessionist conflict","no","no","some","Saudi Arabia",NA,"endorsement; alleged military","Egypt; Saudi Arabia",NA,"troops","United Kingdom ","no","government victory",0,0,0,0,1,NA,NA,0,"identity",42,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,545.09,1149.98,NA,-10,0,NA,NA,NA,NA,0,1,1,1,0,1,8,NA
